entrez_id,essential_percent,category,ensembl_id,symbol,percent_matched_in_paralog,num_paralogs,WGD
57673,0.035842293906810034,Sometimes,,,0.0,0,Singleton
3030,0.008960573476702509,Sometimes,ENSG00000084754,HADHA,0.272608,1,SSD
25758,0.0,Never,,,0.0,0,Singleton
5122,0.0,Never,ENSG00000175426,PCSK1,0.432935,5,WGD
136051,0.0,Never,ENSG00000197362,ZNF786,0.313299,1,WGD
9055,0.9982078853046595,Broadly,,,0.0,0,Singleton
7691,0.0017921146953405018,Sometimes,ENSG00000131849,ZNF132,0.48300299999999996,26,WGD
253827,0.0017921146953405018,Sometimes,ENSG00000174099,MSRB3,0.338542,1,WGD
83889,0.007168458781362007,Sometimes,,,0.0,0,Singleton
9844,0.0035842293906810036,Sometimes,ENSG00000155849,ELMO1,0.709766,2,WGD
92483,0.0,Never,ENSG00000171989,LDHAL6B,0.7165349999999999,5,SSD
57647,1.0,Broadly,,,0.0,0,Singleton
10058,0.0017921146953405018,Sometimes,ENSG00000115657,ABCB6,0.312352,1,WGD
387640,0.0,Never,,,0.0,0,Singleton
100653515,0.0,Never,,,0.0,0,Singleton
80777,0.18100358422939067,Sometimes,ENSG00000103018,CYB5B,0.42,1,WGD
81609,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
63933,0.0017921146953405018,Sometimes,ENSG00000050393,MCUR1,0.30640700000000004,1,SSD
84519,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
27300,0.0,Never,ENSG00000198131,ZNF544,0.446154,6,WGD
26531,0.0,Never,,,0.0,0,Singleton
1662,1.0,Broadly,,,0.0,0,Singleton
23499,0.0017921146953405018,Sometimes,ENSG00000127603,MACF1,0.557459,1,WGD
91147,0.0,Never,,,0.0,0,Singleton
84916,1.0,Broadly,,,0.0,0,Singleton
8581,0.0,Never,,,0.0,0,Singleton
7043,0.0,Never,ENSG00000119699,TGFB3,0.563107,4,WGD
150483,0.008960573476702509,Sometimes,ENSG00000163060,TEKT4,0.386207,4,WGD
116448,0.008960573476702509,Sometimes,ENSG00000184221,OLIG1,0.335793,3,SSD
55676,0.0,Never,,,0.0,0,Singleton
58506,0.008960573476702509,Sometimes,,,0.0,0,Singleton
3394,0.016129032258064516,Sometimes,ENSG00000140968,IRF8,0.44131499999999996,4,WGD
23322,0.0,Never,ENSG00000103494,RPGRIP1L,0.305703,1,WGD
124637,0.0,Never,,,0.0,0,Singleton
126208,0.0,Never,,,0.0,0,Singleton
26054,0.9946236559139785,Broadly,ENSG00000112701,SENP6,0.219424,1,SSD
23650,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
11190,0.008960573476702509,Sometimes,ENSG00000126001,CEP250,0.232596,1,WGD
128710,0.0,Never,,,0.0,0,Singleton
132989,0.0,Never,,,0.0,0,Singleton
120935,0.005376344086021506,Sometimes,ENSG00000165972,CCDC38,0.31083500000000003,1,WGD
340061,0.0,Never,,,0.0,0,Singleton
9027,0.014336917562724014,Sometimes,ENSG00000144035,NAT8,0.303965,1,WGD
389058,0.025089605734767026,Sometimes,ENSG00000204335,SP5,0.396985,7,WGD
9895,0.0,Never,,,0.0,0,Singleton
648791,0.0,Never,ENSG00000219607,PPP1R3G,0.24860300000000002,2,SSD
164091,0.0017921146953405018,Sometimes,ENSG00000182749,PAQR7,0.476879,3,WGD
5620,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
123624,0.0,Never,ENSG00000273540,AGBL1,0.454034,2,SSD
56776,0.0,Never,ENSG00000155816,FMN2,0.25784,1,WGD
26047,0.0,Never,ENSG00000174469,CNTNAP2,0.49136,5,WGD
10513,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
148066,0.0,Never,ENSG00000105428,ZNRF4,0.29370599999999997,2,SSD
9477,0.5268817204301075,Sometimes,,,0.0,0,Singleton
83401,0.0017921146953405018,Sometimes,ENSG00000119915,ELOVL3,0.44814799999999994,3,WGD
147011,0.0931899641577061,Sometimes,,,0.0,0,Singleton
85235,0.034050179211469536,Sometimes,ENSG00000274997,HIST1H2AH,1.0,21,SSD
10718,0.005376344086021506,Sometimes,,,0.0,0,Singleton
64410,0.0017921146953405018,Sometimes,ENSG00000183655,KLHL25,0.7470289999999999,9,WGD
8369,0.008960573476702509,Sometimes,ENSG00000275663,HIST1H4G,0.836735,14,SSD
219287,0.023297491039426525,Sometimes,,,0.0,0,Singleton
25806,0.0,Never,ENSG00000116035,VAX2,0.537931,1,WGD
929,0.0,Never,,,0.0,0,Singleton
100130733,0.0,Never,ENSG00000186105,LRRC70,0.21865,1,SSD
283337,0.0,Never,,,0.0,0,Singleton
51678,0.0,Never,ENSG00000105926,MPP6,0.692593,7,WGD
55665,0.010752688172043012,Sometimes,,,0.0,0,Singleton
4598,0.96415770609319,Broadly,,,0.0,0,Singleton
349667,0.008960573476702509,Sometimes,ENSG00000186907,RTN4RL2,0.466667,6,SSD
8698,0.0035842293906810036,Sometimes,ENSG00000125910,S1PR4,0.382812,11,WGD
10447,0.0,Never,ENSG00000196937,FAM3C,0.5022030000000001,3,WGD
352954,0.016129032258064516,Sometimes,ENSG00000239521,CASTOR3,0.7116560000000001,2,SSD
345643,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
10276,0.0,Never,ENSG00000173848,NET1,0.501678,1,WGD
221395,0.01971326164874552,Sometimes,ENSG00000069122,ADGRF5,0.22362600000000002,1,SSD
389208,0.0,Never,ENSG00000198092,TMPRSS11F,0.42694099999999996,6,WGD
140838,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
613,0.0017921146953405018,Sometimes,ENSG00000186716,BCR,0.45554700000000004,1,WGD
51187,0.9982078853046595,Broadly,,,0.0,0,Singleton
4884,0.005376344086021506,Sometimes,ENSG00000171246,NPTX1,0.543981,3,WGD
4625,0.0,Never,ENSG00000092054,MYH7,0.928682,13,WGD
126820,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
9568,0.0017921146953405018,Sometimes,ENSG00000136928,GABBR2,0.292242,1,SSD
4161,0.0,Never,ENSG00000176136,MC5R,0.6184620000000001,4,WGD
1796,0.0035842293906810036,Sometimes,ENSG00000115325,DOK1,0.313929,2,WGD
8797,0.0,Never,ENSG00000104689,TNFRSF10A,0.489316,3,SSD
64778,0.0017921146953405018,Sometimes,ENSG00000075420,FNDC3B,0.507475,1,WGD
9360,0.0,Never,,,0.0,0,Singleton
162968,0.0,Never,ENSG00000174586,ZNF497,0.431727,1,WGD
201456,0.0,Never,,,0.0,0,Singleton
2799,0.0017921146953405018,Sometimes,ENSG00000135677,GNS,0.40579699999999996,2,WGD
386681,0.0,Never,ENSG00000187766,KRTAP10-8,0.72973,11,SSD
401024,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
4605,0.6469534050179212,Sometimes,ENSG00000101057,MYBL2,0.404286,2,WGD
10312,0.0035842293906810036,Sometimes,ENSG00000110719,TCIRG1,0.5108429999999999,3,WGD
56254,0.6236559139784946,Sometimes,ENSG00000155827,RNF20,0.590769,1,WGD
80834,0.0,Never,ENSG00000179002,TAS1R2,0.3623360000000001,9,WGD
217,0.0017921146953405018,Sometimes,ENSG00000111275,ALDH2,0.727273,7,WGD
29842,0.0,Never,ENSG00000115112,TFCP2L1,0.732777,2,WGD
25894,0.005376344086021506,Sometimes,ENSG00000196155,PLEKHG4,0.324937,2,WGD
7342,0.0,Never,ENSG00000153560,UBP1,0.683333,2,WGD
23174,0.0,Never,,,0.0,0,Singleton
7475,0.0,Never,ENSG00000115596,WNT6,0.419178,12,SSD
6239,0.06989247311827956,Sometimes,,,0.0,0,Singleton
5446,0.0035842293906810036,Sometimes,ENSG00000105852,PON3,0.652542,2,SSD
7227,0.012544802867383513,Sometimes,,,0.0,0,Singleton
400258,0.0,Never,,,0.0,0,Singleton
79813,0.035842293906810034,Sometimes,ENSG00000181090,EHMT1,0.442219,1,WGD
83878,0.021505376344086023,Sometimes,,,0.0,0,Singleton
80341,0.0017921146953405018,Sometimes,ENSG00000078898,BPIFB2,0.262009,2,SSD
441151,0.0035842293906810036,Sometimes,ENSG00000178233,TMEM151B,0.469965,1,WGD
339366,0.016129032258064516,Sometimes,,,0.0,0,Singleton
283948,0.0,Never,,,0.0,0,Singleton
389816,0.0,Never,ENSG00000184709,LRRC26,0.290419,5,SSD
84891,0.0017921146953405018,Sometimes,ENSG00000130182,ZSCAN10,0.346154,1,SSD
64770,0.0,Never,,,0.0,0,Singleton
57687,0.0,Never,ENSG00000171724,VAT1L,0.403341,3,WGD
55601,0.0,Never,ENSG00000137628,DDX60,0.6542060000000001,1,SSD
127254,0.0,Never,,,0.0,0,Singleton
4589,0.0,Never,,,0.0,0,Singleton
79414,0.005376344086021506,Sometimes,ENSG00000126243,LRFN3,0.550955,7,WGD
126298,0.0,Never,,,0.0,0,Singleton
84219,0.7974910394265233,Sometimes,,,0.0,0,Singleton
7127,0.0,Never,ENSG00000185215,TNFAIP2,0.238532,1,WGD
353514,0.0,Never,ENSG00000187116,LILRA5,0.652174,11,SSD
5396,0.005376344086021506,Sometimes,ENSG00000116132,PRRX1,0.6,5,WGD
221188,0.0,Never,ENSG00000159618,ADGRG5,0.333333,2,SSD
55771,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
8811,0.0,Never,ENSG00000182687,GALR2,0.5193800000000001,3,WGD
353144,0.06810035842293907,Sometimes,,,0.0,0,Singleton
149465,0.007168458781362007,Sometimes,,,0.0,0,Singleton
10615,0.12186379928315412,Sometimes,,,0.0,0,Singleton
10437,0.005376344086021506,Sometimes,,,0.0,0,Singleton
242,0.0,Never,ENSG00000179477,ALOX12B,0.5349499999999999,5,WGD
79088,0.0,Never,ENSG00000130818,ZNF426,0.536101,8,SSD
23139,0.0017921146953405018,Sometimes,ENSG00000086015,MAST2,0.579533,3,WGD
3757,0.0,Never,ENSG00000055118,KCNH2,0.598792,7,WGD
10522,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
8437,0.0,Never,ENSG00000111344,RASAL1,0.485112,4,WGD
9043,0.01971326164874552,Sometimes,ENSG00000008294,SPAG9,0.581378,1,WGD
9467,0.0,Never,ENSG00000131370,SH3BP5,0.296703,1,SSD
389432,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
55681,0.0,Never,,,0.0,0,Singleton
81790,0.0,Never,,,0.0,0,Singleton
1141,0.0,Never,ENSG00000160716,CHRNB2,0.623506,8,WGD
4147,0.0,Never,ENSG00000132561,MATN2,0.294979,2,WGD
284366,0.0017921146953405018,Sometimes,ENSG00000213022,KLK9,0.556,10,SSD
136,0.0035842293906810036,Sometimes,ENSG00000170425,ADORA2B,0.581325,3,WGD
2886,0.0,Never,ENSG00000141738,GRB7,0.517117,2,WGD
23660,0.0,Never,ENSG00000196652,ZKSCAN5,0.306317,6,SSD
340385,0.0,Never,ENSG00000197363,ZNF517,0.341463,5,SSD
10544,0.0,Never,,,0.0,0,Singleton
5454,0.0017921146953405018,Sometimes,ENSG00000184486,POU3F2,0.623025,11,WGD
115509,0.005376344086021506,Sometimes,ENSG00000156853,ZNF689,0.39,7,SSD
10670,0.3207885304659498,Sometimes,ENSG00000155876,RRAGA,0.9808309999999999,1,SSD
2568,0.0017921146953405018,Sometimes,ENSG00000094755,GABRP,0.404545,13,WGD
7286,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
90550,0.0017921146953405018,Sometimes,ENSG00000156026,MCU,0.407407,1,WGD
132243,0.007168458781362007,Sometimes,,,0.0,0,Singleton
394,0.010752688172043012,Sometimes,ENSG00000100852,ARHGAP5,0.51265,1,WGD
339231,0.0,Never,,,0.0,0,Singleton
51172,0.017921146953405017,Sometimes,,,0.0,0,Singleton
3977,0.0035842293906810036,Sometimes,ENSG00000113594,LIFR,0.25797600000000004,1,WGD
84231,0.008960573476702509,Sometimes,ENSG00000131653,TRAF7,0.219403,1,SSD
9019,0.07347670250896057,Sometimes,ENSG00000197965,MPZL1,0.30483299999999997,3,SSD
2517,0.0,Never,ENSG00000179163,FUCA1,0.534335,1,WGD
2643,0.012544802867383513,Sometimes,,,0.0,0,Singleton
85478,0.0,Never,,,0.0,0,Singleton
9741,0.0035842293906810036,Sometimes,ENSG00000068697,LAPTM4A,0.41630900000000004,1,WGD
64129,0.0017921146953405018,Sometimes,ENSG00000142910,TINAGL1,0.471092,3,WGD
8534,0.0,Never,ENSG00000175264,CHST1,0.413625,6,WGD
192669,0.0035842293906810036,Sometimes,ENSG00000126070,AGO3,0.846512,5,WGD
27013,0.0,Never,,,0.0,0,Singleton
3433,0.005376344086021506,Sometimes,ENSG00000119922,IFIT2,0.561441,4,SSD
2109,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
5455,0.010752688172043012,Sometimes,ENSG00000198914,POU3F3,0.552,12,WGD
147111,0.0,Never,,,0.0,0,Singleton
7917,0.016129032258064516,Sometimes,,,0.0,0,Singleton
54760,0.0,Never,ENSG00000115257,PCSK4,0.5271520000000001,5,WGD
50649,0.0,Never,ENSG00000136002,ARHGEF4,0.543478,2,SSD
10076,0.04121863799283154,Sometimes,ENSG00000060656,PTPRU,0.5940529999999999,6,WGD
64763,0.8620071684587813,Sometimes,ENSG00000105732,ZNF574,0.26166300000000003,1,SSD
3617,0.0,Never,,,0.0,0,Singleton
6609,0.03046594982078853,Sometimes,,,0.0,0,Singleton
57515,0.0,Never,ENSG00000111897,SERINC1,0.6158939999999999,4,WGD
6274,0.0,Never,ENSG00000188015,S100A3,0.42574300000000004,10,SSD
55237,0.0,Never,,,0.0,0,Singleton
5564,0.0017921146953405018,Sometimes,ENSG00000111725,PRKAB1,0.703704,1,SSD
255626,0.0017921146953405018,Sometimes,ENSG00000146047,HIST1H2BA,0.858268,20,WGD
160518,0.0,Never,ENSG00000170456,DENND5B,0.6913670000000001,1,WGD
399694,0.005376344086021506,Sometimes,ENSG00000185634,SHC4,0.450794,3,WGD
2853,0.007168458781362007,Sometimes,ENSG00000120436,GPR31,0.335423,4,SSD
79083,0.0,Never,,,0.0,0,Singleton
2971,0.9982078853046595,Broadly,,,0.0,0,Singleton
54996,0.0,Never,ENSG00000117791,MARC2,0.6477609999999999,1,SSD
55584,0.0035842293906810036,Sometimes,ENSG00000174343,CHRNA9,0.5156580000000001,10,WGD
11285,0.007168458781362007,Sometimes,ENSG00000027847,B4GALT7,0.287462,6,SSD
84172,0.9802867383512545,Broadly,,,0.0,0,Singleton
57685,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
6422,0.0,Never,ENSG00000104332,SFRP1,0.547771,2,WGD
6320,0.0,Never,,,0.0,0,Singleton
113612,0.007168458781362007,Sometimes,ENSG00000155016,CYP2U1,0.375,5,WGD
126917,0.0,Never,ENSG00000169991,IFFO2,0.5764020000000001,1,SSD
6425,0.0017921146953405018,Sometimes,ENSG00000120057,SFRP5,0.5425869999999999,2,WGD
200933,0.0,Never,ENSG00000174013,FBXO45,0.325175,3,SSD
9368,0.0017921146953405018,Sometimes,ENSG00000109062,SLC9A3R1,0.48882700000000007,2,WGD
84892,0.0,Never,,,0.0,0,Singleton
1814,0.0017921146953405018,Sometimes,ENSG00000151577,DRD3,0.5525,16,WGD
9091,0.0,Never,,,0.0,0,Singleton
5179,0.0,Never,ENSG00000181195,PENK,0.277154,1,SSD
79570,0.0,Never,ENSG00000084628,NKAIN1,0.710145,3,WGD
11240,0.0017921146953405018,Sometimes,ENSG00000117115,PADI2,0.526316,4,SSD
55636,0.012544802867383513,Sometimes,ENSG00000171316,CHD7,0.487154,3,WGD
6898,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
6688,0.02867383512544803,Sometimes,ENSG00000066336,SPI1,0.40221399999999996,2,WGD
219743,0.007168458781362007,Sometimes,,,0.0,0,Singleton
79981,0.0,Never,ENSG00000153303,FRMD1,0.413479,1,WGD
132158,0.0,Never,,,0.0,0,Singleton
5586,0.05734767025089606,Sometimes,ENSG00000065243,PKN2,0.587398,8,WGD
122622,0.026881720430107527,Sometimes,ENSG00000185100,ADSSL1,0.632,1,WGD
84634,0.0035842293906810036,Sometimes,ENSG00000116014,KISS1R,0.326633,3,WGD
9547,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
1777,0.007168458781362007,Sometimes,ENSG00000105612,DNASE2,0.35277800000000004,1,WGD
23464,0.0,Never,ENSG00000100116,GCAT,0.29662900000000003,1,SSD
2712,0.0,Never,ENSG00000196475,GK2,0.8824590000000001,2,SSD
6364,0.0,Never,,,0.0,0,Singleton
29800,0.0,Never,ENSG00000159714,ZDHHC1,0.305155,2,WGD
55005,0.06093189964157706,Sometimes,,,0.0,0,Singleton
1311,0.0,Never,ENSG00000105664,COMP,0.6922060000000001,4,WGD
4311,0.0,Never,ENSG00000196549,MME,0.530667,6,WGD
219409,0.0,Never,ENSG00000169840,GSX1,0.488636,2,WGD
27020,0.0,Never,ENSG00000156642,NPTN,0.386935,1,WGD
85455,0.016129032258064516,Sometimes,ENSG00000140323,DISP2,0.367595,1,WGD
153478,0.008960573476702509,Sometimes,ENSG00000153404,PLEKHG4B,0.304485,2,WGD
7222,0.0,Never,ENSG00000138741,TRPC3,0.7404989999999999,5,WGD
54937,0.0,Never,,,0.0,0,Singleton
1750,0.0,Never,ENSG00000006377,DLX6,0.508532,5,WGD
56944,0.5232974910394266,Sometimes,ENSG00000116774,OLFML3,0.32266,1,WGD
25888,0.0,Never,,,0.0,0,Singleton
26470,0.0,Never,ENSG00000174938,SEZ6L2,0.456121,2,WGD
4097,0.014336917562724014,Sometimes,ENSG00000197063,MAFG,0.728395,3,WGD
168507,0.0,Never,,,0.0,0,Singleton
2550,0.0035842293906810036,Sometimes,ENSG00000204681,GABBR1,0.28616,1,SSD
57658,0.016129032258064516,Sometimes,ENSG00000012822,CALCOCO1,0.257598,1,WGD
204962,0.0,Never,ENSG00000137968,SLC44A5,0.5368569999999999,4,WGD
401409,0.0,Never,ENSG00000146955,RAB19,0.520737,14,WGD
1292,0.0,Never,ENSG00000142173,COL6A2,0.360157,2,WGD
59307,0.0,Never,,,0.0,0,Singleton
64756,0.010752688172043012,Sometimes,,,0.0,0,Singleton
1847,0.005376344086021506,Sometimes,ENSG00000138166,DUSP5,0.460938,6,WGD
27253,0.0,Never,ENSG00000118946,PCDH17,0.473684,5,WGD
80309,0.0,Never,,,0.0,0,Singleton
10397,0.0,Never,ENSG00000104419,NDRG1,0.619289,3,WGD
138009,0.0017921146953405018,Sometimes,ENSG00000176566,DCAF4L2,0.741772,2,SSD
10248,0.7293906810035843,Sometimes,,,0.0,0,Singleton
5995,0.0,Never,,,0.0,0,Singleton
51071,0.0,Never,,,0.0,0,Singleton
81035,0.0,Never,ENSG00000158270,COLEC12,0.27628,1,SSD
8636,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
9423,0.0017921146953405018,Sometimes,ENSG00000065320,NTN1,0.529801,4,WGD
140700,0.0,Never,ENSG00000130590,SAMD10,0.351485,1,WGD
114879,0.0,Never,ENSG00000021762,OSBPL5,0.5563140000000001,2,WGD
7432,0.0,Never,ENSG00000146469,VIP,0.32941200000000004,1,SSD
5283,0.1953405017921147,Sometimes,,,0.0,0,Singleton
23435,0.992831541218638,Broadly,ENSG00000120948,TARDBP,0.224638,3,SSD
9889,0.010752688172043012,Sometimes,,,0.0,0,Singleton
5424,1.0,Broadly,,,0.0,0,Singleton
83795,0.0,Never,ENSG00000095981,KCNK16,0.32919299999999996,9,WGD
54963,0.0017921146953405018,Sometimes,ENSG00000198276,UCKL1,0.20438,1,SSD
85442,0.0,Never,,,0.0,0,Singleton
10314,0.0,Never,ENSG00000115365,LANCL1,0.571429,2,WGD
9578,0.0,Never,ENSG00000198752,CDC42BPB,0.62069,5,WGD
147744,0.005376344086021506,Sometimes,,,0.0,0,Singleton
27161,0.026881720430107527,Sometimes,ENSG00000123908,AGO2,0.817229,5,WGD
7093,0.0,Never,ENSG00000095587,TLL2,0.7270939999999999,2,WGD
116238,0.13978494623655913,Sometimes,ENSG00000160606,TLCD1,0.279352,1,SSD
157313,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
10499,0.0,Never,ENSG00000140396,NCOA2,0.422814,2,WGD
27154,0.0,Never,ENSG00000096070,BRPF3,0.53195,2,WGD
50939,0.0,Never,,,0.0,0,Singleton
4159,0.0017921146953405018,Sometimes,ENSG00000124089,MC3R,0.5851390000000001,4,WGD
5304,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
57115,0.0,Never,ENSG00000163218,PGLYRP4,0.616622,2,SSD
3703,0.1039426523297491,Sometimes,ENSG00000134910,STT3A,0.575887,1,SSD
205147,0.0,Never,,,0.0,0,Singleton
353189,0.0,Never,ENSG00000173930,SLCO4C1,0.38674000000000003,11,SSD
441376,0.010752688172043012,Sometimes,,,0.0,0,Singleton
147138,0.0,Never,ENSG00000167895,TMC8,0.315427,3,WGD
341346,0.0,Never,,,0.0,0,Singleton
89870,0.0,Never,ENSG00000204610,TRIM15,0.443011,10,SSD
2125,0.0,Never,ENSG00000167880,EVPL,0.25888100000000003,1,WGD
126755,0.0017921146953405018,Sometimes,ENSG00000162494,LRRC38,0.363946,5,SSD
51222,0.0,Never,ENSG00000165804,ZNF219,0.40166199999999996,1,SSD
3484,0.007168458781362007,Sometimes,ENSG00000146678,IGFBP1,0.30888000000000004,5,WGD
9271,0.0,Never,ENSG00000125207,PIWIL1,0.507549,7,WGD
55630,0.0017921146953405018,Sometimes,ENSG00000147804,SLC39A4,0.31221,5,WGD
51097,0.0,Never,,,0.0,0,Singleton
92211,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
401647,0.0017921146953405018,Sometimes,ENSG00000155265,GOLGA7B,0.616766,1,WGD
4047,0.0,Never,,,0.0,0,Singleton
11213,0.0035842293906810036,Sometimes,ENSG00000090376,IRAK3,0.278523,3,WGD
140856,0.0,Never,,,0.0,0,Singleton
8603,0.0,Never,,,0.0,0,Singleton
11117,0.0017921146953405018,Sometimes,ENSG00000138080,EMILIN1,0.23622,1,SSD
23275,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
29974,0.0,Never,ENSG00000148584,A1CF,0.46843900000000005,4,WGD
89970,0.0,Never,,,0.0,0,Singleton
7064,0.005376344086021506,Sometimes,ENSG00000172009,THOP1,0.618287,1,WGD
285440,0.0,Never,ENSG00000145476,CYP4V2,0.331429,11,SSD
10362,0.0,Never,ENSG00000064961,HMG20B,0.4731860000000001,1,WGD
64145,0.2025089605734767,Sometimes,,,0.0,0,Singleton
10523,1.0,Broadly,,,0.0,0,Singleton
22893,0.0,Never,,,0.0,0,Singleton
121643,0.043010752688172046,Sometimes,ENSG00000139445,FOXN4,0.39265,1,SSD
115330,0.0,Never,,,0.0,0,Singleton
6241,1.0,Broadly,ENSG00000171848,RRM2,0.605791,1,WGD
389558,0.0,Never,,,0.0,0,Singleton
256646,0.0017921146953405018,Sometimes,ENSG00000184507,NUTM1,0.297414,6,SSD
338376,0.0,Never,ENSG00000184995,IFNE,0.331731,1,SSD
4140,0.0,Never,ENSG00000075413,MARK3,0.7397079999999999,7,WGD
3872,0.21863799283154123,Sometimes,ENSG00000128422,KRT17,0.793981,13,SSD
2793,0.0,Never,ENSG00000167083,GNGT2,0.6231880000000001,2,SSD
55269,0.16666666666666666,Sometimes,ENSG00000121390,PSPC1,0.546845,2,WGD
3586,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
284723,0.016129032258064516,Sometimes,ENSG00000162461,SLC25A34,0.5,1,WGD
10972,0.17562724014336917,Sometimes,,,0.0,0,Singleton
259,0.005376344086021506,Sometimes,,,0.0,0,Singleton
11015,0.0035842293906810036,Sometimes,ENSG00000100196,KDELR3,0.695455,2,WGD
23369,0.0035842293906810036,Sometimes,ENSG00000055917,PUM2,0.7819550000000001,1,WGD
51000,0.0,Never,ENSG00000124786,SLC35B3,0.22942600000000002,1,SSD
5433,1.0,Broadly,,,0.0,0,Singleton
100134938,0.014336917562724014,Sometimes,ENSG00000267368,UPK3BL1,0.281369,1,SSD
30009,0.007168458781362007,Sometimes,ENSG00000073861,TBX21,0.44299099999999997,4,WGD
2339,0.6756272401433692,Sometimes,,,0.0,0,Singleton
211,0.04121863799283154,Sometimes,ENSG00000023330,ALAS1,0.564062,1,WGD
57089,0.0,Never,ENSG00000198018,ENTPD7,0.629139,4,WGD
7094,0.946236559139785,Broadly,ENSG00000137076,TLN1,0.761905,1,WGD
2531,0.2616487455197133,Sometimes,ENSG00000119537,KDSR,0.240964,4,SSD
9046,0.0,Never,ENSG00000147443,DOK2,0.366505,2,WGD
4330,0.0,Never,,,0.0,0,Singleton
399671,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
51090,0.0017921146953405018,Sometimes,ENSG00000102934,PLLP,0.340659,1,WGD
64746,0.0017921146953405018,Sometimes,ENSG00000182827,ACBD3,0.206439,1,WGD
374955,0.0035842293906810036,Sometimes,,,0.0,0,Singleton
5546,0.06272401433691756,Sometimes,,,0.0,0,Singleton
388564,0.0,Never,,,0.0,0,Singleton
6622,0.0,Never,ENSG00000145335,SNCA,0.621429,2,SSD
22802,0.0,Never,ENSG00000016602,CLCA4,0.6060939999999999,2,SSD
2850,0.0,Never,ENSG00000170837,GPR27,0.52,2,WGD
3419,0.18100358422939067,Sometimes,,,0.0,0,Singleton
54919,0.0985663082437276,Sometimes,,,0.0,0,Singleton
6885,0.05197132616487455,Sometimes,,,0.0,0,Singleton
3738,0.007168458781362007,Sometimes,ENSG00000177272,KCNA3,0.6765220000000001,14,WGD
55653,0.008960573476702509,Sometimes,ENSG00000124243,BCAS4,0.274882,1,SSD
6603,0.014336917562724014,Sometimes,ENSG00000108604,SMARCD2,0.625235,2,WGD
23531,0.0017921146953405018,Sometimes,ENSG00000108960,MMD,0.6932769999999999,1,WGD
124773,0.0,Never,,,0.0,0,Singleton
23659,0.0,Never,ENSG00000103066,PLA2G15,0.47087399999999996,1,SSD
4547,0.0,Never,,,0.0,0,Singleton
57017,0.0,Never,,,0.0,0,Singleton
2120,0.017921146953405017,Sometimes,ENSG00000139083,ETV6,0.371681,1,WGD
84629,0.010752688172043012,Sometimes,ENSG00000182095,TNRC18,0.289084,1,SSD
51136,0.0017921146953405018,Sometimes,ENSG00000189050,RNFT1,0.38160900000000003,1,WGD
54112,0.0,Never,,,0.0,0,Singleton
84807,0.0,Never,,,0.0,0,Singleton
741,1.0,Broadly,,,0.0,0,Singleton
57460,0.0,Never,ENSG00000111110,PPM1H,0.5369649999999999,2,WGD
317781,0.9874551971326165,Broadly,,,0.0,0,Singleton
30846,0.0035842293906810036,Sometimes,ENSG00000024422,EHD2,0.707182,3,WGD
23148,0.0,Never,,,0.0,0,Singleton
65057,0.2992831541218638,Sometimes,,,0.0,0,Singleton
146664,0.0,Never,ENSG00000167889,MGAT5B,0.385768,1,WGD
1387,0.1039426523297491,Sometimes,ENSG00000005339,CREBBP,0.605651,1,WGD
64881,0.008960573476702509,Sometimes,ENSG00000280165,PCDH20,0.39011599999999996,5,SSD
2867,0.026881720430107527,Sometimes,ENSG00000126262,FFAR2,0.406061,5,SSD
80352,0.0017921146953405018,Sometimes,ENSG00000204618,RNF39,0.204762,1,SSD
6651,0.992831541218638,Broadly,,,0.0,0,Singleton
55238,0.0,Never,ENSG00000103042,SLC38A7,0.385281,1,WGD
6538,0.0,Never,ENSG00000132164,SLC6A11,0.650316,12,WGD
266722,0.005376344086021506,Sometimes,ENSG00000185352,HS6ST3,0.5605100000000001,2,WGD
390916,0.0,Never,,,0.0,0,Singleton
152815,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
151188,0.007168458781362007,Sometimes,,,0.0,0,Singleton
94274,0.007168458781362007,Sometimes,,,0.0,0,Singleton
7386,0.7616487455197133,Sometimes,,,0.0,0,Singleton
135293,0.0017921146953405018,Sometimes,,,0.0,0,Singleton
