,A1,A2,ttest_p,A2_expr_A1_NE,A2_expr_A1_E,ttest_p_correct,SL,A1_ensembl,A2_ensembl,percent_matched_in_paralog,WGD,any_complex,any_essential,same_complex,same_chr,closest,A1_entrez,A2_entrez
1500,DUSP3,DUSP13,0.2287753864205103,0.3582940292399828,0.06539023245409091,0.5321514423259697,False,ENSG00000108861,ENSG00000079393,0.405405,SSD,False,False,False,False,True,1845,51207
1501,PDE1C,PDE1A,0.4812961394185048,0.3874065132760219,0.5176155101849043,0.7670748889377156,False,ENSG00000154678,ENSG00000115252,0.473342,WGD,False,False,False,False,True,5137,5136
1502,TMEM30A,TMEM30B,0.015322090577797513,1.6173878861452644,0.130151717391,0.08847899289210691,True,ENSG00000112697,ENSG00000182107,0.5013850000000001,WGD,False,False,False,False,True,55754,161291
1503,NAALADL1,FOLH1,0.09544463241675057,0.4018883917275435,0.8988791438543001,0.31973072995592866,False,ENSG00000168060,ENSG00000086205,0.382432,SSD,False,False,False,True,True,10004,2346
1504,FGD5,FGD6,0.0038206010600664343,2.35930614414108,1.4542777856677334,0.0304810233695651,True,ENSG00000154783,ENSG00000180263,0.274282,WGD,False,False,False,False,True,152273,55785
1505,TESK1,TESK2,0.2645347227741008,1.6609229603320188,1.5027166023829999,0.5804447053390703,False,ENSG00000107140,ENSG00000070759,0.440895,WGD,False,False,False,False,True,7016,10420
1506,BRMS1,BRMS1L,0.7453365155653782,3.2859175526651683,3.256164773522693,0.9135845718747204,False,ENSG00000174744,ENSG00000100916,0.46206899999999995,WGD,True,True,True,False,True,25855,84312
1507,DIS3L,DIS3,0.07884464067519575,4.194080778056705,4.452341466689411,0.2786943091754424,False,ENSG00000166938,ENSG00000083520,0.323529,SSD,True,True,False,False,True,115752,22894
1508,AEBP1,CPXM2,0.3834999681446935,0.23074099077739044,0.05342731487897144,0.6919420069480513,False,ENSG00000106624,ENSG00000121898,0.343696,WGD,False,False,False,False,True,165,119587
1509,FLOT1,FLOT2,0.5244181883485328,5.676019480381175,5.777709283310001,0.7936078906871724,False,ENSG00000137312,ENSG00000132589,0.459016,SSD,True,False,False,False,True,10211,2319
1510,FZR1,CDC20,0.515132751203172,6.9697113704631475,7.054904584345714,0.7874935417928083,False,ENSG00000105325,ENSG00000117399,0.360887,SSD,True,True,False,False,True,51343,991
1511,GABPB1,GABPB2,7.84593299111737e-05,2.5223496510361354,2.256142896967909,0.0010050529655522883,True,ENSG00000104064,ENSG00000143458,0.681013,WGD,True,False,False,False,True,2553,126626
1512,ARF1,ARF3,5.203063284069399e-07,6.68591420210657,6.430556522143176,1.0052807298955078e-05,True,ENSG00000143761,ENSG00000134287,0.961326,WGD,True,False,False,False,True,375,377
1513,ARF6,ARF3,0.687465329467775,6.571538601084766,6.600708569270124,0.8824978364868615,False,ENSG00000165527,ENSG00000134287,0.6971430000000001,SSD,False,False,False,False,True,382,377
1514,PSPC1,SFPQ,0.08163584674457314,7.994083708955908,8.097863379864128,0.2849877058567136,False,ENSG00000121390,ENSG00000116560,0.546845,WGD,True,True,True,False,True,55269,6421
1515,SRSF9,SRSF1,0.4113501105905352,7.734773873563213,7.5526531532600005,0.7177477530208478,False,ENSG00000111786,ENSG00000136450,0.701357,WGD,True,True,True,False,True,8683,6426
1516,OAZ1,OAZ2,0.43064855799421975,6.139776883896023,6.009704241235625,0.7310064674937214,False,ENSG00000104904,ENSG00000180304,0.421053,WGD,True,True,False,False,True,4946,4947
1517,FUS,EWSR1,0.3910945391961679,7.822426958253111,7.984735556885,0.6988783468691798,False,ENSG00000089280,ENSG00000182944,0.5494300000000001,SSD,True,True,True,False,True,2521,2130
1518,ADSS,ADSSL1,7.73192143299491e-09,2.544711914094057,1.9006838930464227,1.9325586298714408e-07,True,ENSG00000035687,ENSG00000185100,0.692982,WGD,False,False,False,False,True,159,122622
1519,GAS2L2,GAS2L1,0.5416336262216122,3.6405409743716897,3.5046869899472424,0.8036146542390803,False,ENSG00000270765,ENSG00000185340,0.31022700000000003,SSD,False,False,False,False,True,246176,10634
1520,GBP4,GBP7,0.7642307114613336,0.035377855453858666,0.014197894844,0.921833830358768,False,ENSG00000162654,ENSG00000213512,0.75625,SSD,False,False,False,True,True,115361,388646
1521,P2RX7,P2RX4,0.8342563499700373,3.8926619827413527,3.972800546567143,0.9421859565704441,False,ENSG00000089041,ENSG00000135124,0.295798,SSD,True,True,False,True,True,5027,5025
1522,CDH1,CDH3,0.008240290360835215,2.7279330490408404,4.555079971386706,0.054704701337077576,False,ENSG00000039068,ENSG00000062038,0.5385489999999999,SSD,True,True,False,True,True,999,1001
1523,NECAP2,NECAP1,0.08022770999647545,4.486778173555359,4.101725810667143,0.28227118855626465,False,ENSG00000157191,ENSG00000089818,0.575092,WGD,False,False,False,False,True,55707,25977
1524,PCGF2,BMI1,0.1250313397360074,4.922534359055026,4.483148935861818,0.3765430579135719,False,ENSG00000277258,ENSG00000168283,0.616279,SSD,True,True,False,False,True,7703,648
1525,CKAP2,CKAP2L,0.6394265639930029,4.111040801544905,4.1783264796786845,0.858656899576669,False,ENSG00000136108,ENSG00000169607,0.221083,WGD,False,False,False,False,True,26586,150468
1526,MAP3K11,MAP3K10,0.9766688590862912,3.1486603412173886,3.1520553836683667,0.9917054424087344,False,ENSG00000173327,ENSG00000130758,0.495868,WGD,True,True,False,False,True,4296,4294
1527,IGF2,IGF1,0.8357640065572385,0.4517631725813946,0.5348799436964286,0.9421859565704441,False,ENSG00000167244,ENSG00000017427,0.25,SSD,True,False,False,False,True,3481,3479
1528,KDM1A,KDM1B,0.8925507837979021,3.3869751722896875,3.4212190816074997,0.9606803998392804,False,ENSG00000004487,ENSG00000165097,0.205479,SSD,True,True,False,False,True,23028,221656
1529,SDF2L1,SDF2,0.17921429939280084,5.619092899280385,5.532856913664377,0.4612026533423813,False,ENSG00000128228,ENSG00000132581,0.5882350000000001,WGD,False,False,False,False,True,23753,6388
1530,GOLT1B,GOLT1A,0.1783911220484442,1.3076531457597642,0.7182386657037215,0.4608076778548771,False,ENSG00000111711,ENSG00000174567,0.5362319999999999,WGD,False,False,False,False,True,51026,127845
1531,PXN,TGFB1I1,0.06869739062808021,3.3502030978549677,2.988355300740876,0.2592261414222828,False,ENSG00000089159,ENSG00000140682,0.408264,WGD,True,True,False,False,True,5829,7041
1532,HSD17B1,RDH8,0.6390895270710484,0.04859932323975712,0.012936123414892307,0.858656899576669,False,ENSG00000108786,ENSG00000080511,0.410334,SSD,False,False,False,False,True,3292,50700
1533,UBE2Q1,UBE2Q2,0.4118174089177273,4.027717622177538,3.9467853527718377,0.7177477530208478,False,ENSG00000160714,ENSG00000140367,0.651659,WGD,False,False,False,False,True,55585,92912
1534,MMP28,MMP19,0.14604939322108898,0.876784221536735,0.2320317140564,0.4106087268456892,False,ENSG00000271447,ENSG00000123342,0.33076900000000004,SSD,False,False,False,False,True,79148,4327
1535,DGKA,DGKB,0.13169004122656205,0.16935462659228706,0.5301490003395166,0.38836697168030543,False,ENSG00000065357,ENSG00000136267,0.6,WGD,False,False,False,False,True,1606,1607
1536,DGKE,DGKB,0.058212977261417165,0.1646687887199734,0.4291532567058167,0.2327239684363029,False,ENSG00000153933,ENSG00000136267,0.31922399999999995,SSD,False,False,False,False,True,8526,1607
1537,ARHGAP1,ARHGAP8,0.09967376950512703,2.2022403427447825,1.3977369528269004,0.3284539614670762,False,ENSG00000175220,ENSG00000241484,0.498861,SSD,True,False,False,False,True,392,23779
1538,KMT2D,KMT2C,0.3609994674801035,3.588711084852376,3.6459007021764815,0.6761085408290781,False,ENSG00000167548,ENSG00000055609,0.314069,SSD,True,True,True,False,True,8085,58508
1539,IRX3,IRX1,0.09664410286088876,0.4643867904468547,0.15847558662057246,0.3213813950712188,False,ENSG00000177508,ENSG00000170549,0.377246,WGD,False,False,False,False,True,79191,79192
1540,GOT2,GOT1,0.12160799273439328,5.643221941558808,5.407587974620402,0.37052753565135904,False,ENSG00000125166,ENSG00000120053,0.323256,SSD,False,False,False,False,True,2806,2805
1541,ESCO2,ESCO1,0.6818659725992459,3.038883180736447,3.0054091323666663,0.8777878302604589,False,ENSG00000171320,ENSG00000141446,0.30782,WGD,True,True,False,False,True,157570,114799
1542,PPFIA4,PPFIA2,0.17700538011790365,0.4629944672005251,0.8144181114267728,0.4607586000030982,False,ENSG00000143847,ENSG00000139220,0.684388,WGD,False,False,False,False,True,8497,8499
1543,MITF,TFE3,0.1051469264332432,4.668406728789598,4.251816143615001,0.3379191858340449,False,ENSG00000187098,ENSG00000068323,0.5346150000000001,WGD,False,False,False,False,True,4286,7030
1544,UBE2T,UBE2N,0.003984666956989429,7.010655062014656,7.280616800155405,0.03137709608122845,False,ENSG00000077152,ENSG00000177889,0.34517800000000004,SSD,True,True,False,False,True,29089,7334
1545,CAMSAP2,CAMSAP1,0.947351877336858,3.6756221649975136,3.688464001752728,0.9796663245456192,False,ENSG00000118200,ENSG00000130559,0.4177300000000001,WGD,False,False,False,False,True,23271,157922
1546,AIP,AIPL1,0.5548424652190672,0.06740762432591806,0.013648867135617948,0.8113010001876875,False,ENSG00000110711,ENSG00000129221,0.490909,WGD,False,False,False,False,True,9049,23746
1547,RHPN1,RHPN2,0.2814158755306433,3.7393704384441744,3.920046131624277,0.6001176959745786,False,ENSG00000158106,ENSG00000131941,0.416418,WGD,False,False,False,False,True,114822,85415
1548,SDC3,SDC1,0.9845859997386828,5.251620449344856,5.238198415787555,0.9927604937802104,False,ENSG00000162512,ENSG00000115884,0.23755700000000002,WGD,True,False,False,False,True,9672,6382
1549,IRS2,IRS1,0.016668595179515116,2.8152773613424613,2.5188303057473265,0.094455372683919,True,ENSG00000185950,ENSG00000169047,0.38266100000000003,WGD,True,False,False,False,True,8660,3667
1550,ANP32E,ANP32A,0.35292079047469416,7.873713694224504,7.987106660583158,0.6743307960855764,False,ENSG00000143401,ENSG00000140350,0.58209,WGD,True,True,False,False,True,81611,8125
1551,RPL36AL,RPL36A,0.8387047466407186,11.093035122963569,11.10699734531684,0.9423124979243156,False,ENSG00000165502,ENSG00000241343,0.990566,SSD,True,True,False,False,True,6166,6173
1552,IMPA2,IMPA1,0.17442998637303414,4.53619632591786,4.316511794333636,0.4592196986038082,False,ENSG00000141401,ENSG00000133731,0.5069440000000001,WGD,False,False,False,False,True,3613,3612
1553,PAPOLA,PAPOLB,0.4220531922394365,0.009421882418438223,0.003828077928753333,0.7226613772419077,False,ENSG00000090060,ENSG00000218823,0.720805,SSD,True,False,False,False,True,10914,56903
1554,GNG3,GNG2,0.3825601523591055,1.8155186897762283,2.1205291948232867,0.6919420069480513,False,ENSG00000162188,ENSG00000186469,0.72,WGD,True,True,False,False,True,2785,54331
1555,CEPT1,CHPT1,5.951855631880772e-22,4.558834113438907,3.24297536416586,6.014680774661736e-20,True,ENSG00000134255,ENSG00000111666,0.586538,SSD,False,False,False,False,True,10390,56994
1556,SLC26A8,SLC26A9,0.5024869411181223,0.2627025401418937,0.3630068098316174,0.7772310764403609,False,ENSG00000112053,ENSG00000174502,0.227835,SSD,False,False,False,False,True,116369,115019
1557,GDF1,CERS1,0.9373162789605214,1.5853219471611952,1.553259859187375,0.9784128884510463,False,ENSG00000130283,ENSG00000223802,1.0,SSD,False,False,False,True,True,2657,10715
1558,ATP5MG,ATP5MGL,0.6111569612590244,0.0997511717845182,0.09523453399742512,0.8453950665628635,False,ENSG00000167283,ENSG00000249222,0.8640779999999999,SSD,True,True,False,False,True,10632,267020
1559,CREBBP,EP300,0.167323358338708,3.938595042622089,3.80626352564956,0.4482491735170985,False,ENSG00000005339,ENSG00000100393,0.605651,WGD,True,True,True,False,True,1387,2033
1560,KCNJ4,KCNJ12,0.4174119767509211,0.576279239154643,0.4856342871361388,0.7190302125925382,False,ENSG00000168135,ENSG00000184185,0.6337079999999999,WGD,False,False,False,False,True,3761,3768
1561,CLDN6,CLDN9,0.8754772911195896,0.7848186629530506,0.7386675309649166,0.9548721409133434,False,ENSG00000184697,ENSG00000213937,0.7136359999999999,SSD,False,False,False,True,True,9074,9080
1562,LAIR1,LAIR2,0.275346804920272,0.1873734071412692,0.4350695626166666,0.5934310878554203,False,ENSG00000167613,ENSG00000167618,0.414634,SSD,False,False,False,True,True,3903,3904
1563,CHST8,CHST9,0.5214821667520657,0.4022318075126832,0.26345471056204,0.7911393338799062,False,ENSG00000124302,ENSG00000154080,0.4905660000000001,WGD,False,False,False,False,True,64377,83539
1564,SLC25A42,SLC25A16,0.9822915735132396,3.2204645866394324,3.2258335130066667,0.9927604937802104,False,ENSG00000181035,ENSG00000122912,0.374214,SSD,False,False,False,False,True,284439,8034
1565,ZNF281,ZNF148,0.04800238024096138,3.4407284898474035,3.1070649030963637,0.20496790999602996,False,ENSG00000162702,ENSG00000163848,0.223464,WGD,True,True,False,False,True,23528,7707
1566,CPAMD8,A2M,0.3242947561156184,0.8813068895295441,0.7129486481299865,0.6414721774162015,False,ENSG00000160111,ENSG00000175899,0.224638,SSD,True,False,False,False,True,27151,2
1567,SELENOI,CEPT1,0.757669929185393,4.318971660289557,4.370759149154545,0.9181889414978214,False,ENSG00000138018,ENSG00000134255,0.2267,SSD,False,False,False,False,True,85465,10390
1568,OR4K1,OR4K15,0.27991999132514045,0.0005586052967882978,0.0,0.5997343512608133,False,ENSG00000155249,ENSG00000169488,0.6270100000000001,SSD,False,False,False,True,True,79544,81127
1569,OR4N2,OR4N4,0.6077036493118317,0.0319704184006489,0.024089579734154213,0.8442314148910194,False,ENSG00000176294,ENSG00000183706,0.856678,SSD,False,False,False,False,True,390429,283694
1570,FAM92B,FAM92A,0.6924491360253733,4.188510300464712,4.37582236254,0.8857692309092572,False,ENSG00000153789,ENSG00000188343,0.365132,WGD,False,False,False,False,True,339145,137392
1571,CHRNG,CHRNE,0.22731437328452694,0.2032183255432338,0.273944090221916,0.531471523142101,False,ENSG00000196811,ENSG00000108556,0.4951640000000001,SSD,False,False,False,False,True,1146,1145
1572,PSD4,PSD,0.6916232404932083,1.555778415742519,1.651809945698125,0.8857692309092572,False,ENSG00000125637,ENSG00000059915,0.291667,WGD,False,False,False,False,True,23550,5662
1573,NR6A1,NR5A2,0.2667937126458606,0.6160704105476233,0.13336844243096665,0.5818918025213674,False,ENSG00000148200,ENSG00000116833,0.25833300000000003,SSD,True,False,False,False,True,2649,2494
1574,KATNA1,KATNAL1,0.03386298485218178,2.7162292126051666,1.7861540361451669,0.16025427207734924,False,ENSG00000186625,ENSG00000102781,0.6639510000000001,WGD,True,False,True,False,True,11104,84056
1575,GPATCH8,ZNF804B,0.6468457442034194,0.006011648303587342,0.0,0.8636010141163383,False,ENSG00000186566,ENSG00000182348,0.23501999999999998,WGD,False,False,False,False,True,23131,219578
1576,SPTSSA,SPTSSB,1.1707745948457522e-08,1.1443674443441492,0.3803281251514198,2.798113402712939e-07,True,ENSG00000165389,ENSG00000196542,0.408451,SSD,True,False,False,False,True,171546,165679
1577,ELF3,EHF,0.32789596733011084,2.3873501291790817,3.433755580307833,0.6455618635574522,False,ENSG00000163435,ENSG00000135373,0.32614600000000005,SSD,False,False,False,False,True,1999,26298
1578,UBALD1,UBALD2,0.3329191829050322,5.042365921497809,4.635714017618334,0.6518622106611986,False,ENSG00000153443,ENSG00000185262,0.610169,WGD,False,False,False,False,True,124402,283991
1579,TAX1BP1,CALCOCO1,0.4019641005048552,4.6446108440007725,4.438149644287691,0.7102958593599027,False,ENSG00000106052,ENSG00000012822,0.225602,WGD,False,False,False,False,True,8887,57658
1580,NABP2,NABP1,1.594306622012461e-09,4.205408140759892,1.48199356312394,4.603244040382012e-08,True,ENSG00000139579,ENSG00000173559,0.559242,WGD,False,False,False,False,True,79035,64859
1581,HDAC7,HDAC4,0.838074149384815,3.0251256109772644,2.987045843435833,0.9421859565704441,False,ENSG00000061273,ENSG00000068024,0.501514,WGD,True,False,False,False,True,51564,9759
1582,PAX3,PAX7,0.9856654490198241,0.36044859588357786,0.3546708530174429,0.9927604937802104,False,ENSG00000135903,ENSG00000009709,0.7425740000000001,WGD,True,False,False,False,True,5077,5081
1583,CKS2,CKS1B,0.030291049910436563,8.153018018388446,7.849586886276522,0.14803284160053234,False,ENSG00000123975,ENSG00000173207,0.7215189999999999,SSD,True,True,False,False,True,1164,1163
1584,PICALM,SNAP91,0.3774901432519317,0.4008851412880019,0.04590378093618333,0.6877108695399801,False,ENSG00000073921,ENSG00000065609,0.555215,WGD,False,False,False,False,True,8301,9892
1585,SLC1A5,SLC1A4,0.8914084755734328,3.4850674701615456,3.4625409264642864,0.9605876878365368,False,ENSG00000105281,ENSG00000115902,0.580407,WGD,False,False,False,False,True,6510,6509
1586,ZNF536,ZNF219,0.9408476471269271,3.4824935270345208,3.4572743677560007,0.9793255263333464,False,ENSG00000198597,ENSG00000165804,0.223077,SSD,False,False,False,False,True,9745,51222
1587,CCDC144A,ANKRD26,0.32416939673768785,2.1323725862763916,2.059733984836829,0.6414721774162015,False,ENSG00000170160,ENSG00000107890,0.435179,SSD,False,False,False,False,True,9720,22852
1588,BRAF,RAF1,0.1516183815714238,5.783350744801928,5.630612435552751,0.4191395685082369,False,ENSG00000157764,ENSG00000132155,0.47389,WGD,True,True,True,False,True,673,5894
1589,PREX1,PREX2,0.3272171078522633,0.4086807490774037,0.11081171202099092,0.64556173447209,False,ENSG00000124126,ENSG00000046889,0.564195,WGD,False,False,False,False,True,57580,80243
1590,MYT1L,MYT1,0.8088337330673065,0.4167946295810532,0.4596865930073281,0.9349025463130044,False,ENSG00000186487,ENSG00000196132,0.478078,WGD,False,False,False,False,True,23040,4661
1591,BCL2L1,BCL2,0.09604856959785897,1.8838584077941447,1.6478595994885084,0.321162404592841,False,ENSG00000171552,ENSG00000171791,0.420601,WGD,True,True,False,False,True,598,596
1592,HERC2,HERC1,0.58962419539419,4.463277558240233,4.524029255508332,0.835951996431825,False,ENSG00000128731,ENSG00000103657,0.248035,SSD,True,True,False,True,True,8924,8925
1593,TSC22D2,TSC22D1,0.8946882158110719,5.914087245086219,5.897549677093773,0.9614358402848684,False,ENSG00000196428,ENSG00000102804,0.35897399999999996,WGD,False,False,False,False,True,9819,8848
1594,CRYBB3,CRYBB2,0.1330184226795626,0.14025583986038928,0.24493136472791666,0.3902497376136746,False,ENSG00000100053,ENSG00000244752,0.5355449999999999,SSD,False,False,False,True,True,1417,1415
1595,STRAP,EIF3I,0.5674436640232892,7.918670847066897,7.878609078855728,0.8172446752639454,False,ENSG00000023734,ENSG00000084623,0.22285700000000003,SSD,True,True,False,False,True,11171,8668
1596,PGPEP1,PGPEP1L,0.7275866922634568,0.05376167657433754,0.06451397285176623,0.9046344451313929,False,ENSG00000130517,ENSG00000183571,0.38756,WGD,False,False,False,False,True,54858,145814
1597,F2R,F2RL1,0.6511078533904828,3.1110793364730878,2.7202877328287864,0.8651316182010871,False,ENSG00000181104,ENSG00000164251,0.327059,SSD,False,False,False,True,True,2149,2150
1598,HDAC2,HDAC1,9.281731021693736e-06,7.014587567373023,5.745765499254,0.000148100602881236,True,ENSG00000196591,ENSG00000116478,0.85041,WGD,True,True,True,False,True,3066,3065
1599,SLC22A17,SLC22A23,0.1920424464434512,2.298875362807653,1.9659657188749093,0.4806833378671817,False,ENSG00000092096,ENSG00000137266,0.302974,SSD,False,False,False,False,True,51310,63027
1600,MKRN1,MKRN3,0.4633462553208793,1.8936254496013052,1.7837659952526148,0.7556750019116935,False,ENSG00000133606,ENSG00000179455,0.466805,WGD,False,False,False,False,True,23608,7681
1601,PIAS1,PIAS3,0.00012046375641145017,4.819234989781309,4.427401644448124,0.0014706280061236767,True,ENSG00000033800,ENSG00000131788,0.572741,WGD,True,True,False,False,True,8554,10401
1602,GRINA,TMBIM1,0.01807543850567548,5.87224619584365,4.750782944228,0.09963400800552637,True,ENSG00000178719,ENSG00000135926,0.358491,WGD,False,False,False,False,True,2907,64114
1603,ATN1,RERE,0.44789769957829184,4.533253969573878,4.404753984329999,0.7449131164814592,False,ENSG00000111676,ENSG00000142599,0.427731,WGD,False,False,False,False,True,1822,473
1604,DDX5,DDX17,0.0008560447902503027,7.254977032649868,7.0624796942855195,0.008462747138398374,True,ENSG00000108654,ENSG00000100201,0.685668,WGD,True,True,True,False,True,1655,10521
1605,AQP10,AQP3,0.2986778982845197,2.7267760567666146,2.186213866943083,0.6209086822623331,False,ENSG00000143595,ENSG00000165272,0.4584720000000001,WGD,False,False,False,False,True,89872,360
1606,ATG4B,ATG4A,0.5831176268380929,2.9343035870634373,3.077669275725857,0.8313006782431616,False,ENSG00000168397,ENSG00000101844,0.5496179999999999,WGD,False,False,False,False,True,23192,115201
1607,TMEM9B,TMEM9,0.5110603964804339,6.310581464172256,6.51722723506111,0.7858147600996698,False,ENSG00000175348,ENSG00000116857,0.535354,WGD,False,False,False,False,True,56674,252839
1608,ADAM11,ADAM22,0.9640252084114114,1.5767390680997555,1.5890298843509614,0.9879221713241451,False,ENSG00000073670,ENSG00000008277,0.5331600000000001,WGD,True,False,False,False,True,4185,53616
1609,GON4L,YY1AP1,0.6169998506709031,5.430381106339228,5.462357684954947,0.8502444911896764,False,ENSG00000116580,ENSG00000163374,0.321731,SSD,False,False,False,True,True,54856,55249
1610,SSBP3,SSBP2,0.009156895395845669,3.4569928375824754,3.808297337837966,0.05927541895033193,False,ENSG00000157216,ENSG00000145687,0.7706189999999999,WGD,False,False,False,False,True,23648,23635
1611,UBALD2,UBALD1,0.15441343858882495,4.1272770967176085,3.7944387466193636,0.4255727951410192,False,ENSG00000185262,ENSG00000153443,0.658537,WGD,False,False,False,False,True,283991,124402
1612,MECOM,PRDM16,0.6670352581096749,0.5540926623996161,0.4486412561683666,0.8726989378865161,False,ENSG00000085276,ENSG00000142611,0.525986,WGD,False,False,False,False,True,2122,63976
1613,CDK2AP2,CDK2AP1,0.05511002675740978,6.635561147304887,6.282755115255277,0.22326311508180044,False,ENSG00000167797,ENSG00000111328,0.547619,WGD,False,False,False,False,True,10263,8099
1614,JPH4,JPH3,0.4865942062550257,0.6083259491458962,0.7711447657297571,0.7694626906438375,False,ENSG00000092051,ENSG00000154118,0.421975,WGD,False,False,False,False,True,84502,57338
1615,CKS1B,CKS2,0.4429803050114768,8.49084053725949,8.573134300453024,0.7428049903022395,False,ENSG00000173207,ENSG00000123975,0.7215189999999999,SSD,True,True,False,False,True,1163,1164
1616,FTH1,FTMT,0.9119798211618168,0.003106298305641811,0.003552232428628572,0.9665330664688356,False,ENSG00000167996,ENSG00000181867,0.797814,SSD,True,False,False,False,True,2495,94033
1617,RNF139,RNF145,0.02146607346253801,5.7991369093159175,5.257898561909427,0.11252676549958686,False,ENSG00000170881,ENSG00000145860,0.24096399999999998,WGD,False,False,False,False,True,11236,153830
1618,FBXL14,FBXL2,0.9380715104225535,2.352493173521414,2.3770561276045,0.9784128884510463,False,ENSG00000171823,ENSG00000153558,0.21052600000000002,SSD,False,False,False,False,True,144699,25827
1619,GAK,DNAJC6,8.130731843547477e-09,2.2927698212636702,1.651040947517587,1.998621786947684e-07,True,ENSG00000178950,ENSG00000116675,0.34019799999999994,SSD,False,False,False,False,True,2580,9829
1620,CABP4,CABP2,0.02936843105629692,0.007901195143537829,0.07507093457142856,0.14438155700379487,False,ENSG00000175544,ENSG00000167791,0.44,SSD,False,False,False,True,True,57010,51475
1621,ITGAV,ITGA8,0.8091748196350741,0.3155890137995466,0.33817988772163005,0.9349025463130044,False,ENSG00000138448,ENSG00000077943,0.473282,WGD,True,False,False,False,True,3685,8516
1622,EXOC3,EXOC3L1,0.4663429088827694,0.49272647132040004,0.4479907252804117,0.756970190166595,False,ENSG00000180104,ENSG00000179044,0.280537,SSD,True,False,False,False,True,11336,283849
1623,CPT1B,CPT1A,0.7663625318415742,4.20601896068438,4.1099254673468435,0.921833830358768,False,ENSG00000205560,ENSG00000110090,0.629534,WGD,False,False,False,False,True,1375,1374
1624,MAP1LC3A,MAP1LC3B,0.7433804390540001,5.405215257734168,5.326883767776667,0.9124685496224084,False,ENSG00000101460,ENSG00000140941,0.736,WGD,True,False,False,False,True,84557,81631
1625,TUB,TULP3,0.7519502306955563,4.15838768650015,4.0794856596910005,0.9152886620714582,False,ENSG00000166402,ENSG00000078246,0.433155,WGD,False,False,False,False,True,7275,7289
1626,CUL7,CUL9,0.9612136245324224,3.9787013362751633,3.973636638047228,0.9861520490831792,False,ENSG00000044090,ENSG00000112659,0.5718289999999999,SSD,True,False,True,True,True,9820,23113
1627,CEP135,TSGA10,0.3606757621389425,2.395554249635559,2.3256416633554284,0.6761085408290781,False,ENSG00000174799,ENSG00000135951,0.233333,WGD,False,False,False,False,True,9662,80705
1628,MBNL1,MBNL2,5.249510661622299e-13,4.035107053341665,2.819670944913822,1.9893458111439502e-11,True,ENSG00000152601,ENSG00000139793,0.6159789999999999,WGD,False,False,False,False,True,4154,10150
1629,CTRB2,CTRB1,0.3643955473223581,0.030192363800171918,0.048061812832544994,0.6770335380263461,False,ENSG00000168928,ENSG00000168925,0.958175,SSD,False,False,False,True,True,440387,1504
1630,VAPA,VAPB,5.450276166854575e-08,5.2018530634738065,4.288895654746,1.1353133439750505e-06,True,ENSG00000101558,ENSG00000124164,0.506803,WGD,True,False,False,False,True,9218,9217
1631,CEACAM16,CEACAM1,0.2021755766647238,1.483904277997428,0.904501716343454,0.4923124149305657,False,ENSG00000213892,ENSG00000079385,0.284706,SSD,False,False,False,True,True,388551,634
1632,FBXL16,FBXL20,0.3237389671334222,2.472505667140311,2.7327984076600003,0.6414721774162015,False,ENSG00000127585,ENSG00000108306,0.212944,SSD,False,False,False,False,True,146330,84961
1633,CPNE6,CPNE7,0.05105610295291335,3.1331306635631093,4.055808151622632,0.21251956812665765,False,ENSG00000100884,ENSG00000178773,0.589869,WGD,False,False,False,False,True,9362,27132
1634,PBX2,PBX1,0.00020755852215473025,2.9259374517309182,0.7582412129509332,0.002452306645198048,True,ENSG00000204304,ENSG00000185630,0.7534879999999999,WGD,False,False,False,False,True,5089,5087
1635,TIAL1,TIA1,5.032543738109133e-05,5.6773084140460215,4.953538060701428,0.0006831490343000383,True,ENSG00000151923,ENSG00000116001,0.7423470000000001,WGD,False,False,False,False,True,7073,7072
1636,SLC39A6,SLC39A10,0.30869194426362506,3.892475922840839,3.5902966553825,0.630368439761197,False,ENSG00000141424,ENSG00000196950,0.390728,WGD,False,False,False,False,True,25800,57181
1637,SLC35A1,SLC35A2,0.011467711910698244,4.877809298627423,4.501600923790909,0.07119374732273072,True,ENSG00000164414,ENSG00000102100,0.436202,SSD,True,False,False,False,True,10559,7355
1638,EHBP1L1,EHBP1,0.2518947857311485,4.740654312699504,4.53839720258913,0.5608281704344666,False,ENSG00000173442,ENSG00000115504,0.272489,WGD,True,False,False,False,True,254102,23301
1639,LRRC15,GP5,0.8077652032205769,0.05201633589289024,0.06017803416266361,0.9349025463130044,False,ENSG00000172061,ENSG00000178732,0.291312,SSD,False,False,False,True,True,131578,2814
1640,AK4,AK3,0.09840958438047873,4.622674509330287,4.260237041223752,0.3254673345238015,False,ENSG00000162433,ENSG00000147853,0.578475,WGD,False,False,False,False,True,205,50808
1641,DCST1,DCST2,0.80674450300992,0.5905380709874334,0.6397553034206,0.9349025463130044,False,ENSG00000163357,ENSG00000163354,0.228045,SSD,False,False,False,True,True,149095,127579
1642,ARMC10,ARMCX3,0.9084163908323364,4.375873530648952,4.313855208681288,0.9665330664688356,False,ENSG00000170632,ENSG00000102401,0.48105,SSD,False,False,False,False,True,83787,51566
1643,POGZ,ZNF280D,0.8729270381433699,3.775713038490416,3.7668593844220406,0.9548721409133434,False,ENSG00000143442,ENSG00000137871,0.235461,WGD,False,False,False,False,True,23126,54816
